9.931683339349092421e+00 1.050000000000000044e+00 1.025200000000000067e+01 1.062899999999999956e+00
1.057361613341254269e+01 1.000000000000000000e+00 9.813700000000000756e+00 1.031199999999999894e+00
1.842852627226534423e+01 1.050000000000000044e+00 1.869800000000000040e+01 1.106300000000000061e+00
1.963521831083005509e+01 1.100000000000000089e+00 2.031299999999999883e+01 1.063900000000000068e+00
1.145619528093766348e+01 1.000000000000000000e+00 1.164799999999999969e+01 1.122300000000000075e+00
2.201231750427211864e+01 1.000000000000000000e+00 2.193700000000000117e+01 1.085099999999999953e+00
1.094703457542891556e+01 1.000000000000000000e+00 9.249000000000000554e+00 1.215000000000000080e+00
7.601352642562005713e+00 1.050000000000000044e+00 8.110799999999999343e+00 1.045800000000000063e+00
7.951084314285026267e+00 1.000000000000000000e+00 6.458300000000000374e+00 1.057600000000000096e+00
7.801265210746691992e+00 1.300000000000000044e+00 8.268599999999999284e+00 1.506799999999999917e+00
1.335955013923421575e+01 1.149999999999999911e+00 1.288400000000000034e+01 1.254399999999999959e+00
1.128201210795407405e+01 1.000000000000000000e+00 1.072100000000000009e+01 1.202299999999999924e+00
1.383870604317075959e+01 1.100000000000000089e+00 1.291699999999999982e+01 1.055600000000000094e+00
9.729606745574642446e+00 1.000000000000000000e+00 1.008900000000000041e+01 1.242699999999999916e+00
8.745268143792145565e+00 1.000000000000000000e+00 9.551800000000000068e+00 1.171699999999999964e+00
1.088683527268187845e+01 1.399999999999999911e+00 1.080899999999999928e+01 1.285199999999999898e+00
2.296779345653101245e+01 1.000000000000000000e+00 2.207499999999999929e+01 1.031700000000000061e+00
7.913218986953665990e+00 1.050000000000000044e+00 8.355999999999999872e+00 1.019300000000000095e+00
1.115217855682408299e+01 1.000000000000000000e+00 1.163799999999999990e+01 1.079599999999999893e+00
1.001724407825440721e+01 1.050000000000000044e+00 9.621499999999999275e+00 1.411499999999999977e+00
1.946139928814375253e+01 1.250000000000000000e+00 2.004500000000000171e+01 1.203699999999999992e+00
9.106539395536742632e+00 1.050000000000000044e+00 8.074899999999999523e+00 1.328899999999999970e+00
1.453211434726165407e+01 1.100000000000000089e+00 1.486400000000000077e+01 1.107599999999999918e+00
2.462176070893724500e+01 1.050000000000000044e+00 2.590700000000000003e+01 1.024199999999999999e+00
9.202313628695719672e+00 1.100000000000000089e+00 9.639900000000000801e+00 1.122999999999999998e+00
1.019577391504071784e+01 1.149999999999999911e+00 9.865899999999999892e+00 1.301099999999999923e+00
9.246647621628312663e+00 1.050000000000000044e+00 8.205000000000000071e+00 1.060599999999999987e+00
1.020138661197790952e+01 1.149999999999999911e+00 9.876899999999999125e+00 1.115499999999999936e+00
1.392840599408066282e+01 1.050000000000000044e+00 1.366200000000000081e+01 1.081399999999999917e+00
1.933209466953212541e+01 1.050000000000000044e+00 1.795499999999999829e+01 1.134200000000000097e+00
8.074939998087415916e+00 1.199999999999999956e+00 6.684700000000000308e+00 1.009100000000000108e+00
1.327708872424318542e+01 1.399999999999999911e+00 1.314100000000000001e+01 1.374300000000000077e+00
8.528134830969747782e+00 1.100000000000000089e+00 9.747899999999999565e+00 1.008799999999999919e+00
7.769224125740947784e+00 1.000000000000000000e+00 7.970500000000000362e+00 1.164800000000000058e+00
1.222181763311891700e+01 1.250000000000000000e+00 1.200900000000000034e+01 1.429000000000000048e+00
1.374179815821469219e+01 1.399999999999999911e+00 1.265099999999999980e+01 1.526399999999999979e+00
1.691516076750792763e+01 1.399999999999999911e+00 1.697700000000000031e+01 1.559299999999999908e+00
7.360806714450063737e+00 1.050000000000000044e+00 6.551099999999999923e+00 1.171300000000000008e+00
8.763561935517145685e+00 1.100000000000000089e+00 8.463300000000000267e+00 1.160300000000000109e+00
1.753667026590824207e+01 1.250000000000000000e+00 1.841199999999999903e+01 1.138600000000000056e+00
9.078769563658624975e+00 1.000000000000000000e+00 8.515000000000000568e+00 1.028100000000000014e+00
