1.328495521809009006e+01 1.399999999999999911e+00 1.438499999999999979e+01 1.449000000000000066e+00
1.043478740583168474e+01 1.050000000000000044e+00 9.800399999999999778e+00 1.261200000000000099e+00
3.532955261535539648e+01 1.100000000000000089e+00 3.542699999999999960e+01 1.105499999999999927e+00
2.771901181884936705e+01 1.000000000000000000e+00 2.767899999999999849e+01 1.005700000000000038e+00
1.297252964423637422e+01 1.050000000000000044e+00 1.301999999999999957e+01 1.004699999999999926e+00
2.789927935643709134e+01 1.250000000000000000e+00 2.857400000000000162e+01 1.209100000000000064e+00
5.374653641786107983e+01 1.250000000000000000e+00 5.333599999999999852e+01 1.284899999999999931e+00
1.080999238353183500e+01 1.199999999999999956e+00 1.178999999999999915e+01 1.197599999999999998e+00
3.422349215394524435e+01 1.000000000000000000e+00 3.445700000000000074e+01 1.025199999999999889e+00
8.254439325790599469e+00 1.000000000000000000e+00 7.830599999999999561e+00 1.060899999999999954e+00
8.657518503485448491e+00 1.000000000000000000e+00 9.436299999999999244e+00 1.047199999999999909e+00
1.014725278956666443e+01 1.100000000000000089e+00 9.584099999999999397e+00 1.160300000000000109e+00
3.093498310394261352e+01 1.100000000000000089e+00 3.174899999999999878e+01 1.041299999999999892e+00
7.241478539747163268e+00 1.000000000000000000e+00 7.823699999999999655e+00 1.013600000000000056e+00
1.182739872118872881e+01 1.399999999999999911e+00 1.210899999999999999e+01 1.389299999999999979e+00
1.479751813211566969e+01 1.300000000000000044e+00 1.477299999999999969e+01 1.288300000000000001e+00
1.292049800649090230e+01 1.250000000000000000e+00 1.350500000000000078e+01 1.262999999999999901e+00
8.382073535085055482e+00 1.399999999999999911e+00 9.010899999999999466e+00 1.364400000000000057e+00
1.020577827480849464e+01 1.000000000000000000e+00 9.091499999999999915e+00 1.046599999999999975e+00
3.418667631839366550e+01 1.050000000000000044e+00 3.339600000000000080e+01 1.007300000000000084e+00
1.080059770311368084e+01 1.050000000000000044e+00 1.166699999999999982e+01 1.279099999999999904e+00
1.359174962484803473e+01 1.000000000000000000e+00 1.347400000000000020e+01 1.176500000000000101e+00
2.931273989562146198e+01 1.350000000000000089e+00 3.004799999999999827e+01 1.404900000000000038e+00
1.090176881048068935e+01 1.149999999999999911e+00 1.073099999999999987e+01 1.110500000000000043e+00
1.945232573677014898e+01 1.300000000000000044e+00 1.960000000000000142e+01 1.494099999999999984e+00
