8.354095112384015920e+00 1.250000000000000000e+00 7.797100000000000364e+00 1.042599999999999971e+00
3.533484632041222540e+01 1.100000000000000089e+00 3.516799999999999926e+01 1.097299999999999942e+00
1.350200194204035142e+01 1.600000000000000089e+00 1.464300000000000068e+01 1.800499999999999989e+00
1.248568778742435370e+01 1.050000000000000044e+00 1.244100000000000072e+01 1.055199999999999916e+00
3.329510880595262279e+01 1.100000000000000089e+00 3.267199999999999704e+01 1.049299999999999899e+00
1.001245827764466867e+01 1.350000000000000089e+00 9.545700000000000074e+00 1.233400000000000052e+00
1.525277780466069544e+01 1.100000000000000089e+00 1.459600000000000009e+01 1.077900000000000080e+00
9.614673786598700644e+00 1.050000000000000044e+00 1.068099999999999916e+01 1.167100000000000026e+00
8.550361035795390308e+00 1.649999999999999911e+00 7.397199999999999775e+00 1.755600000000000049e+00
3.146848736097649635e+01 1.050000000000000044e+00 3.083399999999999963e+01 1.146300000000000097e+00
2.527371614379967468e+01 1.000000000000000000e+00 2.398400000000000176e+01 1.057800000000000074e+00
1.658675029736991746e+01 1.250000000000000000e+00 1.723199999999999932e+01 1.229000000000000092e+00
2.800277587040022809e+01 1.100000000000000089e+00 2.703999999999999915e+01 1.054200000000000026e+00
5.407457652600442088e+01 1.350000000000000089e+00 5.441599999999999682e+01 1.370200000000000085e+00
2.168951782239707882e+01 1.350000000000000089e+00 2.281800000000000139e+01 1.328600000000000003e+00
1.645312064521408502e+01 1.300000000000000044e+00 1.657999999999999829e+01 1.339699999999999891e+00
9.531735518445202615e+00 1.250000000000000000e+00 1.069999999999999929e+01 1.309299999999999908e+00
2.673438808454420723e+01 1.600000000000000089e+00 2.660600000000000165e+01 1.475999999999999979e+00
1.725542063474335919e+01 1.100000000000000089e+00 1.836700000000000088e+01 1.144700000000000051e+00
3.378091107396949155e+01 1.100000000000000089e+00 3.423299999999999699e+01 1.168199999999999905e+00
6.473738391908182166e+01 1.250000000000000000e+00 6.411799999999999500e+01 1.251500000000000057e+00
2.183193925482351005e+01 1.300000000000000044e+00 2.176699999999999946e+01 1.291900000000000048e+00
7.429263773263187431e+00 1.300000000000000044e+00 7.181400000000000006e+00 1.425400000000000000e+00
1.084504500158902829e+01 1.100000000000000089e+00 1.103200000000000003e+01 1.345399999999999929e+00
3.726373055020712854e+01 1.699999999999999956e+00 3.720199999999999818e+01 1.685499999999999998e+00
1.500448576557687375e+01 1.399999999999999911e+00 1.437199999999999989e+01 1.432399999999999896e+00
1.298184648454389389e+01 1.500000000000000000e+00 1.247400000000000020e+01 1.259500000000000064e+00
4.011412372022255113e+01 1.699999999999999956e+00 4.016799999999999926e+01 1.661399999999999988e+00
1.465942802825838953e+01 1.199999999999999956e+00 1.471400000000000041e+01 1.010499999999999954e+00
1.881311743663968628e+01 1.199999999999999956e+00 1.878999999999999915e+01 1.266299999999999981e+00
9.289641653444618896e+00 1.350000000000000089e+00 9.906599999999999184e+00 1.320400000000000018e+00
1.269413545532700027e+01 1.100000000000000089e+00 1.326999999999999957e+01 1.170900000000000052e+00
1.254221499025914000e+01 1.399999999999999911e+00 1.350000000000000000e+01 1.484699999999999909e+00
1.457784617228242041e+01 1.750000000000000000e+00 1.454599999999999937e+01 1.858999999999999986e+00
1.662369896742961828e+01 1.000000000000000000e+00 1.612699999999999889e+01 1.166400000000000103e+00
1.407460787632192023e+01 1.500000000000000000e+00 1.373300000000000054e+01 1.386800000000000033e+00
1.508944068326127308e+01 1.250000000000000000e+00 1.426200000000000045e+01 1.459899999999999975e+00
3.222548743081392786e+01 1.399999999999999911e+00 3.125100000000000122e+01 1.315900000000000070e+00
2.628388251293404210e+01 1.050000000000000044e+00 2.572500000000000142e+01 1.052699999999999969e+00
1.041755378488437600e+01 1.000000000000000000e+00 9.316900000000000404e+00 1.091499999999999915e+00
9.484158749292987522e+00 1.350000000000000089e+00 9.466499999999999915e+00 1.178800000000000070e+00
