2.192506216639026206e+01 1.949999999999999956e+00 2.263599999999999923e+01 2.059200000000000141e+00
1.859790500601809526e+01 1.449999999999999956e+00 1.903099999999999881e+01 1.433400000000000007e+00
8.357889558241936356e+00 1.399999999999999911e+00 8.740600000000000591e+00 1.413699999999999957e+00
1.188051679704562957e+01 1.350000000000000089e+00 1.221499999999999986e+01 1.311600000000000099e+00
1.161349390102429879e+01 1.100000000000000089e+00 1.286100000000000065e+01 1.179300000000000015e+00
1.229242437204811722e+01 1.100000000000000089e+00 1.214000000000000057e+01 1.112600000000000033e+00
2.432015646173067580e+01 1.350000000000000089e+00 2.432499999999999929e+01 1.354899999999999993e+00
9.274657441784256662e+00 1.800000000000000044e+00 9.622899999999999565e+00 1.615299999999999958e+00
1.308516407478589372e+01 1.199999999999999956e+00 1.323600000000000065e+01 1.190900000000000070e+00
9.071602228080564601e+00 1.699999999999999956e+00 9.113500000000000156e+00 1.480499999999999927e+00
8.306860300433186239e+00 1.250000000000000000e+00 8.153200000000000003e+00 1.074699999999999989e+00
7.292645762497272699e+00 1.000000000000000000e+00 8.951599999999999113e+00 1.040699999999999958e+00
7.465037138261777727e+00 1.100000000000000089e+00 7.218700000000000117e+00 1.133899999999999908e+00
1.123915455068095071e+01 1.250000000000000000e+00 9.684200000000000585e+00 1.392900000000000027e+00
7.355088838370420490e+00 1.149999999999999911e+00 6.266099999999999781e+00 1.037600000000000078e+00
9.754305134491914941e+00 1.250000000000000000e+00 8.298199999999999577e+00 1.527300000000000102e+00
7.477804689887761924e+00 1.149999999999999911e+00 6.352999999999999758e+00 1.100200000000000067e+00
9.048083418365422403e+00 1.149999999999999911e+00 8.657799999999999940e+00 1.217600000000000016e+00
8.848578504805345801e+00 1.850000000000000089e+00 8.689700000000000202e+00 1.607699999999999907e+00
2.671031231833785569e+01 1.100000000000000089e+00 2.765099999999999980e+01 1.027900000000000036e+00
8.579345785048076323e+00 1.449999999999999956e+00 8.314199999999999591e+00 1.374500000000000055e+00
1.539726132325631625e+01 1.350000000000000089e+00 1.545899999999999963e+01 1.391199999999999992e+00
9.488369540346297981e+00 1.000000000000000000e+00 9.401600000000000179e+00 1.095699999999999896e+00
1.278523460543931378e+01 1.550000000000000044e+00 1.221000000000000085e+01 1.421999999999999931e+00
1.217510654290435923e+01 1.250000000000000000e+00 1.368800000000000061e+01 1.136200000000000099e+00
1.341932127442100864e+01 1.199999999999999956e+00 1.319200000000000017e+01 1.354800000000000004e+00
2.270529869963809233e+01 1.100000000000000089e+00 2.386599999999999966e+01 1.056699999999999973e+00
8.062410832679006489e+00 1.600000000000000089e+00 7.594800000000000217e+00 1.507300000000000084e+00
9.185351167979092679e+00 1.050000000000000044e+00 9.882099999999999440e+00 1.139599999999999946e+00
7.510248650378457569e+00 1.300000000000000044e+00 7.937599999999999767e+00 1.006699999999999928e+00
1.157679698645915778e+01 1.699999999999999956e+00 1.118099999999999916e+01 1.570400000000000018e+00
1.047459088898631308e+01 1.399999999999999911e+00 8.964100000000000179e+00 1.568400000000000016e+00
1.070365298478884597e+01 1.100000000000000089e+00 1.038700000000000045e+01 1.228699999999999903e+00
1.216341701792862295e+01 1.100000000000000089e+00 1.162800000000000011e+01 1.217400000000000038e+00
7.857888563199821874e+00 1.250000000000000000e+00 7.671999999999999709e+00 1.001800000000000024e+00
7.824897944024087337e+00 1.350000000000000089e+00 6.285199999999999676e+00 1.729600000000000026e+00
8.882487754106250577e+00 1.050000000000000044e+00 8.764499999999999957e+00 1.011600000000000055e+00
8.123180325390194412e+00 1.399999999999999911e+00 7.962500000000000355e+00 1.271099999999999897e+00
1.058497603514547336e+01 1.050000000000000044e+00 1.171000000000000085e+01 1.251900000000000013e+00
